symbol,name,reference,footprint,description,keywords,1,2,value,tolerance,power
resistor,resistor_1R00_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R00 1% 0.05W,"resistor, smd",1,2,1R00,1%,0.05W
resistor,resistor_1R02_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R02 1% 0.05W,"resistor, smd",1,2,1R02,1%,0.05W
resistor,resistor_1R05_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R05 1% 0.05W,"resistor, smd",1,2,1R05,1%,0.05W
resistor,resistor_1R07_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R07 1% 0.05W,"resistor, smd",1,2,1R07,1%,0.05W
resistor,resistor_1R10_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R10 1% 0.05W,"resistor, smd",1,2,1R10,1%,0.05W
resistor,resistor_1R13_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R13 1% 0.05W,"resistor, smd",1,2,1R13,1%,0.05W
resistor,resistor_1R15_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R15 1% 0.05W,"resistor, smd",1,2,1R15,1%,0.05W
resistor,resistor_1R18_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R18 1% 0.05W,"resistor, smd",1,2,1R18,1%,0.05W
resistor,resistor_1R21_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R21 1% 0.05W,"resistor, smd",1,2,1R21,1%,0.05W
resistor,resistor_1R24_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R24 1% 0.05W,"resistor, smd",1,2,1R24,1%,0.05W
resistor,resistor_1R27_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R27 1% 0.05W,"resistor, smd",1,2,1R27,1%,0.05W
resistor,resistor_1R30_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R30 1% 0.05W,"resistor, smd",1,2,1R30,1%,0.05W
resistor,resistor_1R33_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R33 1% 0.05W,"resistor, smd",1,2,1R33,1%,0.05W
resistor,resistor_1R37_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R37 1% 0.05W,"resistor, smd",1,2,1R37,1%,0.05W
resistor,resistor_1R40_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R40 1% 0.05W,"resistor, smd",1,2,1R40,1%,0.05W
resistor,resistor_1R43_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R43 1% 0.05W,"resistor, smd",1,2,1R43,1%,0.05W
resistor,resistor_1R47_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R47 1% 0.05W,"resistor, smd",1,2,1R47,1%,0.05W
resistor,resistor_1R50_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R50 1% 0.05W,"resistor, smd",1,2,1R50,1%,0.05W
resistor,resistor_1R54_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R54 1% 0.05W,"resistor, smd",1,2,1R54,1%,0.05W
resistor,resistor_1R58_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R58 1% 0.05W,"resistor, smd",1,2,1R58,1%,0.05W
resistor,resistor_1R62_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R62 1% 0.05W,"resistor, smd",1,2,1R62,1%,0.05W
resistor,resistor_1R65_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R65 1% 0.05W,"resistor, smd",1,2,1R65,1%,0.05W
resistor,resistor_1R69_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R69 1% 0.05W,"resistor, smd",1,2,1R69,1%,0.05W
resistor,resistor_1R74_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R74 1% 0.05W,"resistor, smd",1,2,1R74,1%,0.05W
resistor,resistor_1R78_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R78 1% 0.05W,"resistor, smd",1,2,1R78,1%,0.05W
resistor,resistor_1R82_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R82 1% 0.05W,"resistor, smd",1,2,1R82,1%,0.05W
resistor,resistor_1R87_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R87 1% 0.05W,"resistor, smd",1,2,1R87,1%,0.05W
resistor,resistor_1R91_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R91 1% 0.05W,"resistor, smd",1,2,1R91,1%,0.05W
resistor,resistor_1R96_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 1R96 1% 0.05W,"resistor, smd",1,2,1R96,1%,0.05W
resistor,resistor_2R00_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R00 1% 0.05W,"resistor, smd",1,2,2R00,1%,0.05W
resistor,resistor_2R05_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R05 1% 0.05W,"resistor, smd",1,2,2R05,1%,0.05W
resistor,resistor_2R10_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R10 1% 0.05W,"resistor, smd",1,2,2R10,1%,0.05W
resistor,resistor_2R15_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R15 1% 0.05W,"resistor, smd",1,2,2R15,1%,0.05W
resistor,resistor_2R21_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R21 1% 0.05W,"resistor, smd",1,2,2R21,1%,0.05W
resistor,resistor_2R26_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R26 1% 0.05W,"resistor, smd",1,2,2R26,1%,0.05W
resistor,resistor_2R32_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R32 1% 0.05W,"resistor, smd",1,2,2R32,1%,0.05W
resistor,resistor_2R37_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R37 1% 0.05W,"resistor, smd",1,2,2R37,1%,0.05W
resistor,resistor_2R43_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R43 1% 0.05W,"resistor, smd",1,2,2R43,1%,0.05W
resistor,resistor_2R49_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R49 1% 0.05W,"resistor, smd",1,2,2R49,1%,0.05W
resistor,resistor_2R55_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R55 1% 0.05W,"resistor, smd",1,2,2R55,1%,0.05W
resistor,resistor_2R61_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R61 1% 0.05W,"resistor, smd",1,2,2R61,1%,0.05W
resistor,resistor_2R67_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R67 1% 0.05W,"resistor, smd",1,2,2R67,1%,0.05W
resistor,resistor_2R74_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R74 1% 0.05W,"resistor, smd",1,2,2R74,1%,0.05W
resistor,resistor_2R80_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R80 1% 0.05W,"resistor, smd",1,2,2R80,1%,0.05W
resistor,resistor_2R87_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R87 1% 0.05W,"resistor, smd",1,2,2R87,1%,0.05W
resistor,resistor_2R94_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 2R94 1% 0.05W,"resistor, smd",1,2,2R94,1%,0.05W
resistor,resistor_3R01_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R01 1% 0.05W,"resistor, smd",1,2,3R01,1%,0.05W
resistor,resistor_3R09_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R09 1% 0.05W,"resistor, smd",1,2,3R09,1%,0.05W
resistor,resistor_3R16_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R16 1% 0.05W,"resistor, smd",1,2,3R16,1%,0.05W
resistor,resistor_3R24_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R24 1% 0.05W,"resistor, smd",1,2,3R24,1%,0.05W
resistor,resistor_3R32_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R32 1% 0.05W,"resistor, smd",1,2,3R32,1%,0.05W
resistor,resistor_3R40_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R40 1% 0.05W,"resistor, smd",1,2,3R40,1%,0.05W
resistor,resistor_3R48_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R48 1% 0.05W,"resistor, smd",1,2,3R48,1%,0.05W
resistor,resistor_3R57_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R57 1% 0.05W,"resistor, smd",1,2,3R57,1%,0.05W
resistor,resistor_3R65_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R65 1% 0.05W,"resistor, smd",1,2,3R65,1%,0.05W
resistor,resistor_3R74_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R74 1% 0.05W,"resistor, smd",1,2,3R74,1%,0.05W
resistor,resistor_3R83_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R83 1% 0.05W,"resistor, smd",1,2,3R83,1%,0.05W
resistor,resistor_3R92_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 3R92 1% 0.05W,"resistor, smd",1,2,3R92,1%,0.05W
resistor,resistor_4R02_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R02 1% 0.05W,"resistor, smd",1,2,4R02,1%,0.05W
resistor,resistor_4R12_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R12 1% 0.05W,"resistor, smd",1,2,4R12,1%,0.05W
resistor,resistor_4R22_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R22 1% 0.05W,"resistor, smd",1,2,4R22,1%,0.05W
resistor,resistor_4R32_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R32 1% 0.05W,"resistor, smd",1,2,4R32,1%,0.05W
resistor,resistor_4R42_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R42 1% 0.05W,"resistor, smd",1,2,4R42,1%,0.05W
resistor,resistor_4R53_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R53 1% 0.05W,"resistor, smd",1,2,4R53,1%,0.05W
resistor,resistor_4R64_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R64 1% 0.05W,"resistor, smd",1,2,4R64,1%,0.05W
resistor,resistor_4R75_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R75 1% 0.05W,"resistor, smd",1,2,4R75,1%,0.05W
resistor,resistor_4R87_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R87 1% 0.05W,"resistor, smd",1,2,4R87,1%,0.05W
resistor,resistor_4R99_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 4R99 1% 0.05W,"resistor, smd",1,2,4R99,1%,0.05W
resistor,resistor_5R11_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 5R11 1% 0.05W,"resistor, smd",1,2,5R11,1%,0.05W
resistor,resistor_5R23_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 5R23 1% 0.05W,"resistor, smd",1,2,5R23,1%,0.05W
resistor,resistor_5R36_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 5R36 1% 0.05W,"resistor, smd",1,2,5R36,1%,0.05W
resistor,resistor_5R49_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 5R49 1% 0.05W,"resistor, smd",1,2,5R49,1%,0.05W
resistor,resistor_5R62_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 5R62 1% 0.05W,"resistor, smd",1,2,5R62,1%,0.05W
resistor,resistor_5R76_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 5R76 1% 0.05W,"resistor, smd",1,2,5R76,1%,0.05W
resistor,resistor_5R90_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 5R90 1% 0.05W,"resistor, smd",1,2,5R90,1%,0.05W
resistor,resistor_6R04_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 6R04 1% 0.05W,"resistor, smd",1,2,6R04,1%,0.05W
resistor,resistor_6R19_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 6R19 1% 0.05W,"resistor, smd",1,2,6R19,1%,0.05W
resistor,resistor_6R34_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 6R34 1% 0.05W,"resistor, smd",1,2,6R34,1%,0.05W
resistor,resistor_6R49_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 6R49 1% 0.05W,"resistor, smd",1,2,6R49,1%,0.05W
resistor,resistor_6R65_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 6R65 1% 0.05W,"resistor, smd",1,2,6R65,1%,0.05W
resistor,resistor_6R81_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 6R81 1% 0.05W,"resistor, smd",1,2,6R81,1%,0.05W
resistor,resistor_6R98_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 6R98 1% 0.05W,"resistor, smd",1,2,6R98,1%,0.05W
resistor,resistor_7R15_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 7R15 1% 0.05W,"resistor, smd",1,2,7R15,1%,0.05W
resistor,resistor_7R32_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 7R32 1% 0.05W,"resistor, smd",1,2,7R32,1%,0.05W
resistor,resistor_7R50_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 7R50 1% 0.05W,"resistor, smd",1,2,7R50,1%,0.05W
resistor,resistor_7R68_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 7R68 1% 0.05W,"resistor, smd",1,2,7R68,1%,0.05W
resistor,resistor_7R87_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 7R87 1% 0.05W,"resistor, smd",1,2,7R87,1%,0.05W
resistor,resistor_8R06_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 8R06 1% 0.05W,"resistor, smd",1,2,8R06,1%,0.05W
resistor,resistor_8R25_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 8R25 1% 0.05W,"resistor, smd",1,2,8R25,1%,0.05W
resistor,resistor_8R45_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 8R45 1% 0.05W,"resistor, smd",1,2,8R45,1%,0.05W
resistor,resistor_8R66_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 8R66 1% 0.05W,"resistor, smd",1,2,8R66,1%,0.05W
resistor,resistor_8R87_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 8R87 1% 0.05W,"resistor, smd",1,2,8R87,1%,0.05W
resistor,resistor_9R09_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 9R09 1% 0.05W,"resistor, smd",1,2,9R09,1%,0.05W
resistor,resistor_9R31_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 9R31 1% 0.05W,"resistor, smd",1,2,9R31,1%,0.05W
resistor,resistor_9R53_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 9R53 1% 0.05W,"resistor, smd",1,2,9R53,1%,0.05W
resistor,resistor_9R76_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 9R76 1% 0.05W,"resistor, smd",1,2,9R76,1%,0.05W
resistor,resistor_10R0_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 10R0 1% 0.05W,"resistor, smd",1,2,10R0,1%,0.05W
resistor,resistor_10R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 10R2 1% 0.05W,"resistor, smd",1,2,10R2,1%,0.05W
resistor,resistor_10R5_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 10R5 1% 0.05W,"resistor, smd",1,2,10R5,1%,0.05W
resistor,resistor_10R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 10R7 1% 0.05W,"resistor, smd",1,2,10R7,1%,0.05W
resistor,resistor_11R0_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 11R0 1% 0.05W,"resistor, smd",1,2,11R0,1%,0.05W
resistor,resistor_11R3_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 11R3 1% 0.05W,"resistor, smd",1,2,11R3,1%,0.05W
resistor,resistor_11R5_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 11R5 1% 0.05W,"resistor, smd",1,2,11R5,1%,0.05W
resistor,resistor_11R8_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 11R8 1% 0.05W,"resistor, smd",1,2,11R8,1%,0.05W
resistor,resistor_12R1_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 12R1 1% 0.05W,"resistor, smd",1,2,12R1,1%,0.05W
resistor,resistor_12R4_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 12R4 1% 0.05W,"resistor, smd",1,2,12R4,1%,0.05W
resistor,resistor_12R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 12R7 1% 0.05W,"resistor, smd",1,2,12R7,1%,0.05W
resistor,resistor_13R0_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 13R0 1% 0.05W,"resistor, smd",1,2,13R0,1%,0.05W
resistor,resistor_13R3_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 13R3 1% 0.05W,"resistor, smd",1,2,13R3,1%,0.05W
resistor,resistor_13R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 13R7 1% 0.05W,"resistor, smd",1,2,13R7,1%,0.05W
resistor,resistor_14R0_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 14R0 1% 0.05W,"resistor, smd",1,2,14R0,1%,0.05W
resistor,resistor_14R3_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 14R3 1% 0.05W,"resistor, smd",1,2,14R3,1%,0.05W
resistor,resistor_14R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 14R7 1% 0.05W,"resistor, smd",1,2,14R7,1%,0.05W
resistor,resistor_15R0_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 15R0 1% 0.05W,"resistor, smd",1,2,15R0,1%,0.05W
resistor,resistor_15R4_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 15R4 1% 0.05W,"resistor, smd",1,2,15R4,1%,0.05W
resistor,resistor_15R8_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 15R8 1% 0.05W,"resistor, smd",1,2,15R8,1%,0.05W
resistor,resistor_16R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 16R2 1% 0.05W,"resistor, smd",1,2,16R2,1%,0.05W
resistor,resistor_16R5_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 16R5 1% 0.05W,"resistor, smd",1,2,16R5,1%,0.05W
resistor,resistor_16R9_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 16R9 1% 0.05W,"resistor, smd",1,2,16R9,1%,0.05W
resistor,resistor_17R4_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 17R4 1% 0.05W,"resistor, smd",1,2,17R4,1%,0.05W
resistor,resistor_17R8_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 17R8 1% 0.05W,"resistor, smd",1,2,17R8,1%,0.05W
resistor,resistor_18R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 18R2 1% 0.05W,"resistor, smd",1,2,18R2,1%,0.05W
resistor,resistor_18R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 18R7 1% 0.05W,"resistor, smd",1,2,18R7,1%,0.05W
resistor,resistor_19R1_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 19R1 1% 0.05W,"resistor, smd",1,2,19R1,1%,0.05W
resistor,resistor_19R6_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 19R6 1% 0.05W,"resistor, smd",1,2,19R6,1%,0.05W
resistor,resistor_20R0_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 20R0 1% 0.05W,"resistor, smd",1,2,20R0,1%,0.05W
resistor,resistor_20R5_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 20R5 1% 0.05W,"resistor, smd",1,2,20R5,1%,0.05W
resistor,resistor_21R0_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 21R0 1% 0.05W,"resistor, smd",1,2,21R0,1%,0.05W
resistor,resistor_21R5_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 21R5 1% 0.05W,"resistor, smd",1,2,21R5,1%,0.05W
resistor,resistor_22R1_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 22R1 1% 0.05W,"resistor, smd",1,2,22R1,1%,0.05W
resistor,resistor_22R6_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 22R6 1% 0.05W,"resistor, smd",1,2,22R6,1%,0.05W
resistor,resistor_23R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 23R2 1% 0.05W,"resistor, smd",1,2,23R2,1%,0.05W
resistor,resistor_23R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 23R7 1% 0.05W,"resistor, smd",1,2,23R7,1%,0.05W
resistor,resistor_24R3_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 24R3 1% 0.05W,"resistor, smd",1,2,24R3,1%,0.05W
resistor,resistor_24R9_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 24R9 1% 0.05W,"resistor, smd",1,2,24R9,1%,0.05W
resistor,resistor_25R5_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 25R5 1% 0.05W,"resistor, smd",1,2,25R5,1%,0.05W
resistor,resistor_26R1_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 26R1 1% 0.05W,"resistor, smd",1,2,26R1,1%,0.05W
resistor,resistor_26R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 26R7 1% 0.05W,"resistor, smd",1,2,26R7,1%,0.05W
resistor,resistor_27R4_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 27R4 1% 0.05W,"resistor, smd",1,2,27R4,1%,0.05W
resistor,resistor_28R0_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 28R0 1% 0.05W,"resistor, smd",1,2,28R0,1%,0.05W
resistor,resistor_28R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 28R7 1% 0.05W,"resistor, smd",1,2,28R7,1%,0.05W
resistor,resistor_29R4_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 29R4 1% 0.05W,"resistor, smd",1,2,29R4,1%,0.05W
resistor,resistor_30R1_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 30R1 1% 0.05W,"resistor, smd",1,2,30R1,1%,0.05W
resistor,resistor_30R9_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 30R9 1% 0.05W,"resistor, smd",1,2,30R9,1%,0.05W
resistor,resistor_31R6_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 31R6 1% 0.05W,"resistor, smd",1,2,31R6,1%,0.05W
resistor,resistor_32R4_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 32R4 1% 0.05W,"resistor, smd",1,2,32R4,1%,0.05W
resistor,resistor_33R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 33R2 1% 0.05W,"resistor, smd",1,2,33R2,1%,0.05W
resistor,resistor_34R0_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 34R0 1% 0.05W,"resistor, smd",1,2,34R0,1%,0.05W
resistor,resistor_34R8_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 34R8 1% 0.05W,"resistor, smd",1,2,34R8,1%,0.05W
resistor,resistor_35R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 35R7 1% 0.05W,"resistor, smd",1,2,35R7,1%,0.05W
resistor,resistor_36R5_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 36R5 1% 0.05W,"resistor, smd",1,2,36R5,1%,0.05W
resistor,resistor_37R4_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 37R4 1% 0.05W,"resistor, smd",1,2,37R4,1%,0.05W
resistor,resistor_38R3_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 38R3 1% 0.05W,"resistor, smd",1,2,38R3,1%,0.05W
resistor,resistor_39R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 39R2 1% 0.05W,"resistor, smd",1,2,39R2,1%,0.05W
resistor,resistor_40R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 40R2 1% 0.05W,"resistor, smd",1,2,40R2,1%,0.05W
resistor,resistor_41R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 41R2 1% 0.05W,"resistor, smd",1,2,41R2,1%,0.05W
resistor,resistor_42R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 42R2 1% 0.05W,"resistor, smd",1,2,42R2,1%,0.05W
resistor,resistor_43R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 43R2 1% 0.05W,"resistor, smd",1,2,43R2,1%,0.05W
resistor,resistor_44R2_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 44R2 1% 0.05W,"resistor, smd",1,2,44R2,1%,0.05W
resistor,resistor_45R3_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 45R3 1% 0.05W,"resistor, smd",1,2,45R3,1%,0.05W
resistor,resistor_46R4_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 46R4 1% 0.05W,"resistor, smd",1,2,46R4,1%,0.05W
resistor,resistor_47R5_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 47R5 1% 0.05W,"resistor, smd",1,2,47R5,1%,0.05W
resistor,resistor_48R7_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 48R7 1% 0.05W,"resistor, smd",1,2,48R7,1%,0.05W
resistor,resistor_49R9_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 49R9 1% 0.05W,"resistor, smd",1,2,49R9,1%,0.05W
resistor,resistor_51R1_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 51R1 1% 0.05W,"resistor, smd",1,2,51R1,1%,0.05W
resistor,resistor_52R3_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 52R3 1% 0.05W,"resistor, smd",1,2,52R3,1%,0.05W
resistor,resistor_53R6_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 53R6 1% 0.05W,"resistor, smd",1,2,53R6,1%,0.05W
resistor,resistor_54R9_1%_0.05W_chip_resistor_0201,R,chip_resistor_0201,Resistor 54R9 1% 0.05W,"resistor, smd",1,2,54R9,1%,0.05W
